MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,TotalSF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,OverallQual_1,OverallQual_2,OverallQual_3,OverallQual_4,OverallQual_5,OverallQual_6,OverallQual_7,OverallQual_8,OverallQual_9,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
5,4.174387269895637,8.903951072058707,1,1,3,0,4,2010,2010,4.394449154672439,2,4,2,4,3,2,3.2188758248682006,6,0.0,7.089243155027514,1222.0,0,1,7.109062135687172,0.0,0.0,7.109062135687172,0.0,0.0,2,0,2,0.6931471805599453,2,6,6,0,3,2009.0,2,2.0,615.0,5,5,2,0.0,4.007333185232471,0.0,0.0,0.0,0.0,3,4,0.0,5,4,7.801800401908973,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9,4.418840607796598,9.563529246630083,1,1,0,0,7,1900,1993,0.0,3,4,1,1,3,6,0.0,6,0.0,6.517671272912275,676.0,4,1,6.723832440821209,6.421622267806518,0.0,7.27655640271871,0.0,0.0,2,0,3,0.6931471805599453,3,6,6,0,3,1957.0,3,2.0,484.0,5,5,0,0.0,4.0943445622221,0.0,0.0,0.0,0.0,3,4,0.0,5,4,7.660114319173928,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14,4.418840607796598,9.315240781801553,1,1,3,0,4,1996,1996,0.0,3,2,2,0,0,2,6.769641976852503,6,0.0,0.0,870.0,2,1,6.873163834212518,0.0,0.0,6.873163834212518,1.0,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,1998.0,3,2.0,580.0,2,5,2,4.276666119016055,0.0,0.0,0.0,0.0,0.0,3,0,0.0,9,4,7.515344571180436,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,4.2626798770413155,9.141847375530883,1,1,0,0,4,1997,1998,0.0,3,4,2,4,3,0,5.869296913133774,6,0.0,6.26530121273771,878.0,0,1,6.794586580876499,6.68586094706836,0.0,7.4342573821331355,0.0,0.0,2,1,3,0.6931471805599453,3,8,6,1,5,1997.0,2,2.0,513.0,5,5,2,0.0,3.6888794541139363,0.0,0.0,0.0,0.0,3,4,0.0,6,4,7.852050207265889,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,3.6635616461296463,9.63174444388585,1,1,0,0,7,1977,2004,0.0,2,2,2,4,3,2,5.293304824724492,5,6.535241271013659,4.948759890378168,1026.0,0,1,6.934397209928558,0.0,0.0,6.934397209928558,1.0,0.0,1,1,3,0.6931471805599453,3,5,6,0,3,1977.0,3,1.0,308.0,5,5,2,5.75890177387728,4.454347296253507,0.0,0.0,0.0,0.0,3,2,0.0,8,4,7.627057417018934,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,4.23410650459726,8.920121751872404,1,1,3,0,5,1972,1972,0.0,3,4,4,4,0,0,6.175867270105761,6,0.0,5.983936280687191,876.0,4,1,6.776506992372183,0.0,0.0,6.776506992372183,1.0,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,1977.0,3,2.0,484.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,8,4,7.469083884921234,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,4.394449154672439,9.248599084093273,1,1,3,0,4,2003,2003,5.771441123130016,2,4,2,4,3,2,7.428333194190806,6,0.0,5.6937321388027,1978.0,0,1,7.590346945602565,0.0,0.0,7.590346945602565,1.0,0.0,2,1,3,0.6931471805599453,2,8,6,1,2,2003.0,2,3.0,850.0,5,5,2,5.241747015059643,3.258096538021482,0.0,0.0,0.0,0.0,3,4,0.0,7,4,8.283241441385425,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,4.330733340286331,9.145908511816794,1,1,3,0,4,1997,1997,0.0,2,4,2,4,3,6,0.0,6,0.0,6.947937068614969,1040.0,0,1,6.951772164398911,6.961296045910167,0.0,7.649216319820633,0.0,0.0,2,1,4,0.6931471805599453,2,9,6,1,5,1997.0,0,2.0,621.0,5,5,2,5.805134968916488,3.6635616461296463,0.0,0.0,0.0,0.0,3,4,0.0,6,4,8.051659556841953,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,4.2626798770413155,8.397508348470257,1,1,3,0,4,2003,2003,5.14166355650266,2,4,2,4,0,2,6.511745329644728,6,0.0,5.176149732573829,848.0,0,1,6.744059186311348,0.0,0.0,6.744059186311348,1.0,0.0,1,0,1,0.6931471805599453,2,4,6,0,3,2003.0,0,2.0,420.0,5,5,2,4.948759890378168,0.0,0.0,0.0,0.0,0.0,3,4,0.0,6,4,7.436617265234227,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6,4.219507705176107,9.080003870248179,1,1,3,1,5,1945,2007,0.0,3,2,3,2,4,4,0.0,4,0.0,0.0,0.0,4,0,6.46302945692067,0.0,0.0,6.46302945692067,0.0,0.0,1,0,2,0.6931471805599453,3,5,2,0,3,1945.0,3,1.0,240.0,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,6,4,6.46302945692067,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5,4.23410650459726,9.087381464575735,1,1,3,0,5,1954,1954,0.0,3,2,1,4,3,6,0.0,6,0.0,5.945420608606575,381.0,0,1,6.900730664045173,0.0,0.0,6.900730664045173,0.0,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1954.0,3,1.0,319.0,5,5,2,4.110873864173311,0.0,4.04305126783455,0.0,0.0,0.0,3,2,0.0,0,4,7.2254814727822945,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5,4.110873864173311,9.214830277249035,1,1,0,0,5,1968,1968,0.0,3,4,2,4,1,0,6.976348070447749,6,0.0,4.844187086458591,1196.0,4,1,7.087573705557973,0.0,0.0,7.087573705557973,1.0,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1968.0,2,1.0,336.0,5,5,2,5.552959584921617,0.0,5.1298987149230735,0.0,0.0,0.0,3,2,0.0,8,4,7.780303087908373,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9,4.499809670330265,9.37526141408997,1,1,3,0,4,1948,1950,0.0,3,4,4,4,3,6,0.0,6,0.0,6.61338421837956,744.0,0,0,6.675823221634848,5.796057750765372,0.0,7.02197642307216,0.0,0.0,1,0,2,0.6931471805599453,1,5,6,0,3,1956.0,3,2.0,480.0,5,1,1,0.0,0.0,0.0,0.0,5.081404364984463,0.0,3,4,0.0,8,4,7.5310163320779155,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
13,4.189654742026425,8.749256840105007,1,1,3,0,5,1975,1975,0.0,3,4,4,4,0,0,6.270988431858299,6,0.0,6.175867270105761,1008.0,4,1,7.00033446027523,0.0,0.0,7.00033446027523,1.0,0.0,1,0,3,0.6931471805599453,3,5,6,1,1,1975.0,3,1.0,352.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,8,4,7.652070746116482,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,4.174387269895637,8.765770543987257,1,1,3,0,4,1958,1958,0.0,3,4,4,4,3,6,0.0,6,0.0,6.8679744089702925,960.0,0,1,6.8679744089702925,0.0,0.0,6.8679744089702925,0.0,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,0.0,1,0.0,0.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,7,4,7.560601162768557,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6,4.219507705176107,8.487558386286548,1,1,3,0,5,1924,1999,5.318119993844216,3,4,4,4,2,5,4.897839799950911,6,0.0,6.882437470997847,1107.0,1,0,7.167809184316444,0.0,0.0,7.167809184316444,0.0,0.0,2,0,2,0.6931471805599453,1,5,6,1,2,1979.0,3,1.0,260.0,5,5,2,0.0,0.0,3.6109179126442243,0.0,0.0,0.0,3,2,0.0,7,4,7.784889295655098,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6,4.110873864173311,8.973478148521036,1,1,3,0,5,1939,1950,0.0,3,4,4,4,3,5,5.476463551931511,6,0.0,6.428105272684596,856.0,4,1,6.75343791859778,0.0,0.0,6.75343791859778,1.0,0.0,1,0,2,0.6931471805599453,3,4,6,1,2,1939.0,3,2.0,399.0,5,5,2,0.0,0.0,0.0,0.0,5.117993812416755,0.0,3,4,0.0,5,4,7.44600149832412,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15,4.110873864173311,8.881975184248867,1,2,3,0,5,1967,1967,0.0,3,4,3,2,4,4,0.0,4,0.0,0.0,0.0,4,1,6.760414691083428,7.489412083508719,0.0,7.8826922062890254,0.0,0.0,3,0,6,1.0986122886681098,3,10,3,0,3,0.0,1,0.0,0.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,6.2166061010848646,4,4,7.8826922062890254,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9,3.9512437185814275,9.1942109900463,1,1,3,0,1,1931,1950,0.0,3,4,4,0,3,6,0.0,6,0.0,6.796823718274855,894.0,0,1,6.796823718274855,6.650279048587422,0.0,7.418780882750794,1.0,0.0,1,0,3,0.6931471805599453,3,7,6,1,2,0.0,1,0.0,0.0,3,3,0,0.0,5.056245805348308,0.0,0.0,0.0,0.0,3,4,0.0,7,4,7.848153086199526,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9,4.3694478524670215,9.254644297532707,1,1,0,0,5,1941,1985,5.918893854273146,2,2,2,4,3,0,6.056784013228625,1,5.53338948872752,6.7464121285733745,1528.0,0,1,7.111512116496157,6.812345094177479,0.0,7.665753431861699,1.0,0.0,1,1,4,0.6931471805599453,3,8,6,2,5,1941.0,3,1.0,312.0,5,5,2,0.0,0.0,4.465908118654584,0.0,0.0,0.0,3,4,0.0,9,4,8.205764725234456,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15,4.3694478524670215,9.65509029374725,1,1,3,0,5,1950,1991,6.066108090103747,3,2,4,4,3,0,5.929589143389895,6,0.0,6.489204931325317,1032.0,0,1,7.005789019253503,6.98100574072173,0.0,7.686162303492906,0.0,0.0,2,1,5,1.0986122886681098,3,11,6,0,3,1950.0,3,2.0,484.0,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,5,4,8.07402621612406,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
